OriginalID,OriginalTraitName,OriginalTraitDef,StandardisedTraitName,StandardisedTraitDef,OriginalTraitValue,OriginalTraitUnit,OriginalErrorPos,OriginalErrorNeg,originalerrorunit,StandardisedTraitValue,StandardisedTraitUnit,,Interactor1Kingdom,Interactor1Phylum,Interactor1Class,Interactor1Order,Interactor1Family,Interactor1Genus,Interactor1Species,Bioname,Interactor1Stage,interactor1sex,Interactor1Temp,Interactor1TempUnit,interactor1growthtemp,interactor1growthtempunit,figuretable,citation,doi,notes
MTD2256,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5400 ,millimeter / (1 individual * 1 day),0.05,0.05,,4.10E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2256,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.4100 ,millimeter / (1 individual * 1 day),0.02,0.02,,3.95E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2256,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.8100 ,millimeter / (1 individual * 1 day),0.06,0.06,,2.09E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2256,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4700 ,millimeter / (1 individual * 1 day),0.04,0.04,,5.44E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.5600 ,millimeter / (1 individual * 1 day),0.03,0.03,,6.48E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.1100 ,millimeter / (1 individual * 1 day),0.1,0.1,,2.44E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.0100 ,millimeter / (1 individual * 1 day),0.12,0.12,,3.48E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5000 ,millimeter / (1 individual * 1 day),0.16,0.16,,4.05E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.7400 ,millimeter / (1 individual * 1 day),0.08,0.08,,4.33E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.1300 ,millimeter / (1 individual * 1 day),0.06,0.06,,3.62E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.8600 ,millimeter / (1 individual * 1 day),0.05,0.05,,2.15E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2257,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4100 ,millimeter / (1 individual * 1 day),0.02,0.02,,4.75E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.6400 ,millimeter / (1 individual * 1 day),0.06,0.06,,7.41E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.0000 ,millimeter / (1 individual * 1 day),0.03,0.03,,2.31E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.2700 ,millimeter / (1 individual * 1 day),0.14,0.14,,3.78E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,4.2500 ,millimeter / (1 individual * 1 day),0.29,0.29,,4.92E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5100 ,millimeter / (1 individual * 1 day),0.11,0.11,,4.06E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,2.9900 ,millimeter / (1 individual * 1 day),0.06,0.06,,3.46E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.9200 ,millimeter / (1 individual * 1 day),0.24,0.24,,2.22E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,32.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2258,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.0000 ,millimeter / (1 individual * 1 day),0,0,,0,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,35.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.4000 ,millimeter / (1 individual * 1 day),0.06,0.06,,4.63E-09,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,8.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,0.8700 ,millimeter / (1 individual * 1 day),0.05,0.05,,1.01E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,11.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,1.8400 ,millimeter / (1 individual * 1 day),0.11,0.11,,2.13E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,15.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.0500 ,millimeter / (1 individual * 1 day),0.06,0.06,,3.53E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,20.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.5100 ,millimeter / (1 individual * 1 day),0.06,0.06,,4.06E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,25.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.8000 ,millimeter / (1 individual * 1 day),0.05,0.05,,4.40E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,28.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
MTD2259,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,Radial Growth Rate,Increase in diameter of a circular colony growing on a 2 dimensional surface,3.7200 ,millimeter / (1 individual * 1 day),0.07,0.07,,4.31E-08,meter / (individual * second),,Fungi,Ascomycota,Ascomycetes,Eurotiales,Trichocomaceae,Paecilomyces,fumosoroseus,Paecilomyces fumosoroseus,,,30.00 ,celsius,,,Table 3,"Vidal, C., Fargues, J. & Lacey, L. A. 1997. Intraspecific variability of Paecilomyces fumosoroseus: Effect of temperature on vegetative growth. Journal of Invertebrate Pathology 70, 18-26.",,
