"","EXP","TEMP","DAY","ISOLATE","PLATE","WELL","OD","NC_AVG","OD_SUB"
"3151",2,28,10,"LB_AB","P.4",7,0.119,0.107625,0.011375
"3152",2,28,10,"LB_AB","P.4",8,0.109,0.107625,0.001375
"3153",2,28,10,"LB_AB","P.5",1,0.117,0.0975,0.0195
"3154",2,28,10,"LB_AB","P.5",2,0.113,0.0975,0.0155
"3155",2,28,10,"LB_AB","P.5",3,0.109,0.0975,0.0115
"3156",2,28,10,"LB_AB","P.5",4,0.108,0.0975,0.0105
"3157",2,28,10,"LB_AB","P.5",5,0.112,0.0975,0.0145
"3158",2,28,10,"LB_AB","P.5",6,0.109,0.0975,0.0115
"3159",2,28,10,"LB_AB","P.5",7,0.111,0.0975,0.0135
"3160",2,28,10,"LB_AB","P.5",8,0.102,0.0975,0.0045
"3161",2,28,11,"LB_AB","P.1",1,0.121,0.105714286,0.015285714
"3162",2,28,11,"LB_AB","P.1",2,0.129,0.105714286,0.023285714
"3164",2,28,11,"LB_AB","P.1",4,0.109,0.105714286,0.003285714
"3165",2,28,11,"LB_AB","P.1",5,0.111,0.105714286,0.005285714
"3166",2,28,11,"LB_AB","P.1",6,0.115,0.105714286,0.009285714
"3167",2,28,11,"LB_AB","P.1",7,0.108,0.105714286,0.002285714
"3168",2,28,11,"LB_AB","P.1",8,0.105,0.105714286,-0.000714286
"3169",2,28,11,"LB_AB","P.2",1,0.128,0.104625,0.023375
"3170",2,28,11,"LB_AB","P.2",2,0.162,0.104625,0.057375
"3171",2,28,11,"LB_AB","P.2",3,0.12,0.104625,0.015375
"3172",2,28,11,"LB_AB","P.2",4,0.119,0.104625,0.014375
"3173",2,28,11,"LB_AB","P.2",5,0.125,0.104625,0.020375
"3174",2,28,11,"LB_AB","P.2",6,0.125,0.104625,0.020375
"3175",2,28,11,"LB_AB","P.2",7,0.125,0.104625,0.020375
"3176",2,28,11,"LB_AB","P.2",8,0.112,0.104625,0.007375
"3177",2,28,11,"LB_AB","P.3",1,0.12,0.10875,0.01125
"3178",2,28,11,"LB_AB","P.3",2,0.15,0.10875,0.04125
"3179",2,28,11,"LB_AB","P.3",3,0.14,0.10875,0.03125
"3180",2,28,11,"LB_AB","P.3",4,0.135,0.10875,0.02625
"3181",2,28,11,"LB_AB","P.3",5,0.138,0.10875,0.02925
"3182",2,28,11,"LB_AB","P.3",6,0.138,0.10875,0.02925
"3183",2,28,11,"LB_AB","P.3",7,0.124,0.10875,0.01525
"3184",2,28,11,"LB_AB","P.3",8,0.12,0.10875,0.01125
"3185",2,28,11,"LB_AB","P.4",1,0.121,0.119125,0.001875
"3186",2,28,11,"LB_AB","P.4",2,0.15,0.119125,0.030875
"3187",2,28,11,"LB_AB","P.4",3,0.125,0.119125,0.005875
"3188",2,28,11,"LB_AB","P.4",4,0.126,0.119125,0.006875
"3189",2,28,11,"LB_AB","P.4",5,0.128,0.119125,0.008875
"3190",2,28,11,"LB_AB","P.4",6,0.126,0.119125,0.006875
"3191",2,28,11,"LB_AB","P.4",7,0.12,0.119125,0.000875
"3192",2,28,11,"LB_AB","P.4",8,0.118,0.119125,-0.001125
"3193",2,28,11,"LB_AB","P.5",1,0.116,0.098875,0.017125
"3194",2,28,11,"LB_AB","P.5",2,0.126,0.098875,0.027125
"3195",2,28,11,"LB_AB","P.5",3,0.121,0.098875,0.022125
"3196",2,28,11,"LB_AB","P.5",4,0.127,0.098875,0.028125
"3197",2,28,11,"LB_AB","P.5",5,0.12,0.098875,0.021125
"3198",2,28,11,"LB_AB","P.5",6,0.119,0.098875,0.020125
"3199",2,28,11,"LB_AB","P.5",7,0.121,0.098875,0.022125
"3200",2,28,11,"LB_AB","P.5",8,0.114,0.098875,0.015125
"3201",2,28,12,"LB_AB","P.1",1,0.182,0.131428571,0.050571429
"3202",2,28,12,"LB_AB","P.1",2,0.189,0.131428571,0.057571429
"3204",2,28,12,"LB_AB","P.1",4,0.144,0.131428571,0.012571429
"3205",2,28,12,"LB_AB","P.1",5,0.138,0.131428571,0.006571429
"3206",2,28,12,"LB_AB","P.1",6,0.137,0.131428571,0.005571429
"3207",2,28,12,"LB_AB","P.1",7,0.127,0.131428571,-0.004428571
"3208",2,28,12,"LB_AB","P.1",8,0.127,0.131428571,-0.004428571
"3209",2,28,12,"LB_AB","P.2",1,0.128,0.096375,0.031625
"3210",2,28,12,"LB_AB","P.2",2,0.142,0.096375,0.045625
"3211",2,28,12,"LB_AB","P.2",3,0.116,0.096375,0.019625
"3212",2,28,12,"LB_AB","P.2",4,0.11,0.096375,0.013625
"3213",2,28,12,"LB_AB","P.2",5,0.112,0.096375,0.015625
"3214",2,28,12,"LB_AB","P.2",6,0.114,0.096375,0.017625
"3215",2,28,12,"LB_AB","P.2",7,0.112,0.096375,0.015625
"3216",2,28,12,"LB_AB","P.2",8,0.102,0.096375,0.005625
"3217",2,28,12,"LB_AB","P.3",1,0.116,0.0945,0.0215
"3218",2,28,12,"LB_AB","P.3",2,0.118,0.0945,0.0235
"3219",2,28,12,"LB_AB","P.3",3,0.11,0.0945,0.0155
"3220",2,28,12,"LB_AB","P.3",4,0.107,0.0945,0.0125
"3221",2,28,12,"LB_AB","P.3",5,0.109,0.0945,0.0145
"3222",2,28,12,"LB_AB","P.3",6,0.101,0.0945,0.0065
"3223",2,28,12,"LB_AB","P.3",7,0.098,0.0945,0.0035
"3224",2,28,12,"LB_AB","P.3",8,0.098,0.0945,0.0035
"3225",2,28,12,"LB_AB","P.4",1,0.11,0.097875,0.012125
"3226",2,28,12,"LB_AB","P.4",2,0.135,0.097875,0.037125
"3227",2,28,12,"LB_AB","P.4",3,0.116,0.097875,0.018125
"3228",2,28,12,"LB_AB","P.4",4,0.11,0.097875,0.012125
"3229",2,28,12,"LB_AB","P.4",5,0.109,0.097875,0.011125
"3230",2,28,12,"LB_AB","P.4",6,0.111,0.097875,0.013125
"3231",2,28,12,"LB_AB","P.4",7,0.107,0.097875,0.009125
"3232",2,28,12,"LB_AB","P.4",8,0.099,0.097875,0.001125
"3233",2,28,12,"LB_AB","P.5",1,0.107,0.093,0.014
"3234",2,28,12,"LB_AB","P.5",2,0.111,0.093,0.018
"3235",2,28,12,"LB_AB","P.5",3,0.099,0.093,0.006
"3236",2,28,12,"LB_AB","P.5",4,0.098,0.093,0.005
"3237",2,28,12,"LB_AB","P.5",5,0.098,0.093,0.005
"3238",2,28,12,"LB_AB","P.5",6,0.098,0.093,0.005
"3239",2,28,12,"LB_AB","P.5",7,0.099,0.093,0.006
"3240",2,28,12,"LB_AB","P.5",8,0.096,0.093,0.003
"3241",2,28,13,"LB_AB","P.1",1,0.14,0.109428571,0.030571429
"3242",2,28,13,"LB_AB","P.1",2,0.144,0.109428571,0.034571429
"3244",2,28,13,"LB_AB","P.1",4,0.117,0.109428571,0.007571429
"3245",2,28,13,"LB_AB","P.1",5,0.118,0.109428571,0.008571429
"3246",2,28,13,"LB_AB","P.1",6,0.119,0.109428571,0.009571429
"3247",2,28,13,"LB_AB","P.1",7,0.114,0.109428571,0.004571429
"3248",2,28,13,"LB_AB","P.1",8,0.106,0.109428571,-0.003428571
"3249",2,28,13,"LB_AB","P.2",1,0.138,0.10125,0.03675
"3250",2,28,13,"LB_AB","P.2",2,0.154,0.10125,0.05275
"3251",2,28,13,"LB_AB","P.2",3,0.129,0.10125,0.02775
"3252",2,28,13,"LB_AB","P.2",4,0.122,0.10125,0.02075
"3253",2,28,13,"LB_AB","P.2",5,0.128,0.10125,0.02675
"3254",2,28,13,"LB_AB","P.2",6,0.127,0.10125,0.02575
"3255",2,28,13,"LB_AB","P.2",7,0.117,0.10125,0.01575
"3256",2,28,13,"LB_AB","P.2",8,0.106,0.10125,0.00475
"3257",2,28,13,"LB_AB","P.3",1,0.121,0.100125,0.020875
"3258",2,28,13,"LB_AB","P.3",2,0.138,0.100125,0.037875
"3259",2,28,13,"LB_AB","P.3",3,0.125,0.100125,0.024875
"3260",2,28,13,"LB_AB","P.3",4,0.124,0.100125,0.023875
"3261",2,28,13,"LB_AB","P.3",5,0.125,0.100125,0.024875
"3262",2,28,13,"LB_AB","P.3",6,0.119,0.100125,0.018875
"3263",2,28,13,"LB_AB","P.3",7,0.114,0.100125,0.013875
"3264",2,28,13,"LB_AB","P.3",8,0.112,0.100125,0.011875
"3265",2,28,13,"LB_AB","P.4",1,0.116,0.1005,0.0155
"3266",2,28,13,"LB_AB","P.4",2,0.14,0.1005,0.0395
"3267",2,28,13,"LB_AB","P.4",3,0.121,0.1005,0.0205
"3268",2,28,13,"LB_AB","P.4",4,0.119,0.1005,0.0185
"3269",2,28,13,"LB_AB","P.4",5,0.12,0.1005,0.0195
"3270",2,28,13,"LB_AB","P.4",6,0.122,0.1005,0.0215
"3271",2,28,13,"LB_AB","P.4",7,0.118,0.1005,0.0175
"3272",2,28,13,"LB_AB","P.4",8,0.112,0.1005,0.0115
"3273",2,28,13,"LB_AB","P.5",1,0.105,0.09425,0.01075
"3274",2,28,13,"LB_AB","P.5",2,0.12,0.09425,0.02575
"3275",2,28,13,"LB_AB","P.5",3,0.111,0.09425,0.01675
"3276",2,28,13,"LB_AB","P.5",4,0.114,0.09425,0.01975
"3277",2,28,13,"LB_AB","P.5",5,0.114,0.09425,0.01975
"3278",2,28,13,"LB_AB","P.5",6,0.116,0.09425,0.02175
"3279",2,28,13,"LB_AB","P.5",7,0.112,0.09425,0.01775
"3280",2,28,13,"LB_AB","P.5",8,0.099,0.09425,0.00475
"3322",2,28,15,"LB_AB","P.1",2,0.122,0.097428571,0.024571429
"3324",2,28,15,"LB_AB","P.1",4,0.101,0.097428571,0.003571429
"3325",2,28,15,"LB_AB","P.1",5,0.102,0.097428571,0.004571429
"3326",2,28,15,"LB_AB","P.1",6,0.105,0.097428571,0.007571429
"3327",2,28,15,"LB_AB","P.1",7,0.099,0.097428571,0.001571429
"3328",2,28,15,"LB_AB","P.1",8,0.099,0.097428571,0.001571429
"3329",2,28,15,"LB_AB","P.2",1,0.114,0.096625,0.017375
"3330",2,28,15,"LB_AB","P.2",2,0.127,0.096625,0.030375
"3331",2,28,15,"LB_AB","P.2",3,0.103,0.096625,0.006375
"3332",2,28,15,"LB_AB","P.2",4,0.101,0.096625,0.004375
"3333",2,28,15,"LB_AB","P.2",5,0.103,0.096625,0.006375
"3334",2,28,15,"LB_AB","P.2",6,0.105,0.096625,0.008375
"3335",2,28,15,"LB_AB","P.2",7,0.103,0.096625,0.006375
"3336",2,28,15,"LB_AB","P.2",8,0.1,0.096625,0.003375
"3337",2,28,15,"LB_AB","P.3",1,0.105,0.094875,0.010125
"3338",2,28,15,"LB_AB","P.3",2,0.113,0.094875,0.018125
"3339",2,28,15,"LB_AB","P.3",3,0.103,0.094875,0.008125
"3340",2,28,15,"LB_AB","P.3",4,0.101,0.094875,0.006125
"3342",2,28,15,"LB_AB","P.3",6,0.099,0.094875,0.004125
"3343",2,28,15,"LB_AB","P.3",7,0.098,0.094875,0.003125
"3344",2,28,15,"LB_AB","P.3",8,0.098,0.094875,0.003125
"3345",2,28,15,"LB_AB","P.4",1,0.106,0.0955,0.0105
"3346",2,28,15,"LB_AB","P.4",2,0.123,0.0955,0.0275
"3347",2,28,15,"LB_AB","P.4",3,0.104,0.0955,0.0085
"3348",2,28,15,"LB_AB","P.4",4,0.1,0.0955,0.0045
"3349",2,28,15,"LB_AB","P.4",5,0.1,0.0955,0.0045
"3350",2,28,15,"LB_AB","P.4",6,0.1,0.0955,0.0045
"3351",2,28,15,"LB_AB","P.4",7,0.098,0.0955,0.0025
"3352",2,28,15,"LB_AB","P.4",8,0.096,0.0955,0.0005
"3353",2,28,15,"LB_AB","P.5",1,0.104,0.09275,0.01125
"3354",2,28,15,"LB_AB","P.5",2,0.111,0.09275,0.01825
"3355",2,28,15,"LB_AB","P.5",3,0.097,0.09275,0.00425
"3356",2,28,15,"LB_AB","P.5",4,0.096,0.09275,0.00325
"3357",2,28,15,"LB_AB","P.5",5,0.098,0.09275,0.00525
"3358",2,28,15,"LB_AB","P.5",6,0.096,0.09275,0.00325
"3359",2,28,15,"LB_AB","P.5",7,0.096,0.09275,0.00325
"3360",2,28,15,"LB_AB","P.5",8,0.096,0.09275,0.00325
"3361",2,28,16,"LB_AB","P.1",1,0.143,0.104714286,0.038285714
"3362",2,28,16,"LB_AB","P.1",2,0.147,0.104714286,0.042285714
"3364",2,28,16,"LB_AB","P.1",4,0.123,0.104714286,0.018285714
"3365",2,28,16,"LB_AB","P.1",5,0.125,0.104714286,0.020285714
"3366",2,28,16,"LB_AB","P.1",6,0.124,0.104714286,0.019285714
"3367",2,28,16,"LB_AB","P.1",7,0.117,0.104714286,0.012285714
"3368",2,28,16,"LB_AB","P.1",8,0.114,0.104714286,0.009285714
"3369",2,28,16,"LB_AB","P.2",1,0.131,0.098625,0.032375
"3370",2,28,16,"LB_AB","P.2",2,0.14,0.098625,0.041375
"3371",2,28,16,"LB_AB","P.2",3,0.116,0.098625,0.017375
"3372",2,28,16,"LB_AB","P.2",4,0.109,0.098625,0.010375
"3373",2,28,16,"LB_AB","P.2",5,0.111,0.098625,0.012375
"3374",2,28,16,"LB_AB","P.2",6,0.111,0.098625,0.012375
"3375",2,28,16,"LB_AB","P.2",7,0.109,0.098625,0.010375
"3376",2,28,16,"LB_AB","P.2",8,0.1,0.098625,0.001375
"3377",2,28,16,"LB_AB","P.3",1,0.115,0.095,0.02
"3378",2,28,16,"LB_AB","P.3",2,0.126,0.095,0.031
"3379",2,28,16,"LB_AB","P.3",3,0.112,0.095,0.017
"3380",2,28,16,"LB_AB","P.3",4,0.109,0.095,0.014
"3382",2,28,16,"LB_AB","P.3",6,0.107,0.095,0.012
"3383",2,28,16,"LB_AB","P.3",7,0.103,0.095,0.008
"3384",2,28,16,"LB_AB","P.3",8,0.1,0.095,0.005
"3385",2,28,16,"LB_AB","P.4",1,0.124,0.097,0.027
"3386",2,28,16,"LB_AB","P.4",2,0.144,0.097,0.047
"3387",2,28,16,"LB_AB","P.4",3,0.122,0.097,0.025
"3388",2,28,16,"LB_AB","P.4",4,0.12,0.097,0.023
"3389",2,28,16,"LB_AB","P.4",5,0.122,0.097,0.025
"3390",2,28,16,"LB_AB","P.4",6,0.117,0.097,0.02
"3391",2,28,16,"LB_AB","P.4",7,0.112,0.097,0.015
"3392",2,28,16,"LB_AB","P.4",8,0.098,0.097,0.001
"3393",2,28,16,"LB_AB","P.5",1,0.115,0.09775,0.01725
"3394",2,28,16,"LB_AB","P.5",2,0.128,0.09775,0.03025
"3395",2,28,16,"LB_AB","P.5",3,0.11,0.09775,0.01225
"3396",2,28,16,"LB_AB","P.5",4,0.105,0.09775,0.00725
"3397",2,28,16,"LB_AB","P.5",5,0.105,0.09775,0.00725
"3398",2,28,16,"LB_AB","P.5",6,0.109,0.09775,0.01125
"3399",2,28,16,"LB_AB","P.5",7,0.11,0.09775,0.01225
"3400",2,28,16,"LB_AB","P.5",8,0.097,0.09775,-0.00075
"3401",2,28,17,"LB_AB","P.1",1,0.116,0.096714286,0.019285714
"3402",2,28,17,"LB_AB","P.1",2,0.125,0.096714286,0.028285714
"3404",2,28,17,"LB_AB","P.1",4,0.099,0.096714286,0.002285714
"3405",2,28,17,"LB_AB","P.1",5,0.1,0.096714286,0.003285714
"3406",2,28,17,"LB_AB","P.1",6,0.104,0.096714286,0.007285714
"3407",2,28,17,"LB_AB","P.1",7,0.1,0.096714286,0.003285714
"3408",2,28,17,"LB_AB","P.1",8,0.1,0.096714286,0.003285714
"3409",2,28,17,"LB_AB","P.2",1,0.114,0.097125,0.016875
"3410",2,28,17,"LB_AB","P.2",2,0.126,0.097125,0.028875
"3411",2,28,17,"LB_AB","P.2",3,0.102,0.097125,0.004875
"3412",2,28,17,"LB_AB","P.2",4,0.1,0.097125,0.002875
"3413",2,28,17,"LB_AB","P.2",5,0.103,0.097125,0.005875
"3414",2,28,17,"LB_AB","P.2",6,0.104,0.097125,0.006875
"3415",2,28,17,"LB_AB","P.2",7,0.102,0.097125,0.004875
"3416",2,28,17,"LB_AB","P.2",8,0.099,0.097125,0.001875
"3417",2,28,17,"LB_AB","P.3",1,0.104,0.09475,0.00925
"3418",2,28,17,"LB_AB","P.3",2,0.112,0.09475,0.01725
"3419",2,28,17,"LB_AB","P.3",3,0.102,0.09475,0.00725
"3420",2,28,17,"LB_AB","P.3",4,0.099,0.09475,0.00425
"3422",2,28,17,"LB_AB","P.3",6,0.099,0.09475,0.00425
"3423",2,28,17,"LB_AB","P.3",7,0.097,0.09475,0.00225
"3424",2,28,17,"LB_AB","P.3",8,0.099,0.09475,0.00425
"3425",2,28,17,"LB_AB","P.4",1,0.106,0.0955,0.0105
"3426",2,28,17,"LB_AB","P.4",2,0.123,0.0955,0.0275
"3427",2,28,17,"LB_AB","P.4",3,0.101,0.0955,0.0055
"3428",2,28,17,"LB_AB","P.4",4,0.098,0.0955,0.0025
"3429",2,28,17,"LB_AB","P.4",5,0.099,0.0955,0.0035
"3430",2,28,17,"LB_AB","P.4",6,0.098,0.0955,0.0025
"3431",2,28,17,"LB_AB","P.4",7,0.098,0.0955,0.0025
"3432",2,28,17,"LB_AB","P.4",8,0.096,0.0955,0.0005
"3433",2,28,17,"LB_AB","P.5",1,0.107,0.092375,0.014625
"3434",2,28,17,"LB_AB","P.5",2,0.114,0.092375,0.021625
"3435",2,28,17,"LB_AB","P.5",3,0.097,0.092375,0.004625
"3436",2,28,17,"LB_AB","P.5",4,0.095,0.092375,0.002625
"3437",2,28,17,"LB_AB","P.5",5,0.096,0.092375,0.003625
"3438",2,28,17,"LB_AB","P.5",6,0.095,0.092375,0.002625
"3439",2,28,17,"LB_AB","P.5",7,0.096,0.092375,0.003625
"3440",2,28,17,"LB_AB","P.5",8,0.094,0.092375,0.001625
"3441",2,28,18,"LB_AB","P.1",1,0.151,0.112142857,0.038857143
"3442",2,28,18,"LB_AB","P.1",2,0.155,0.112142857,0.042857143
"3444",2,28,18,"LB_AB","P.1",4,0.127,0.112142857,0.014857143
"3445",2,28,18,"LB_AB","P.1",5,0.133,0.112142857,0.020857143
"3446",2,28,18,"LB_AB","P.1",6,0.139,0.112142857,0.026857143
"3447",2,28,18,"LB_AB","P.1",7,0.128,0.112142857,0.015857143
"3448",2,28,18,"LB_AB","P.1",8,0.117,0.112142857,0.004857143
"3449",2,28,18,"LB_AB","P.2",1,0.127,0.09725,0.02975
"3450",2,28,18,"LB_AB","P.2",2,0.138,0.09725,0.04075
"3451",2,28,18,"LB_AB","P.2",3,0.115,0.09725,0.01775
"3452",2,28,18,"LB_AB","P.2",4,0.111,0.09725,0.01375
"3453",2,28,18,"LB_AB","P.2",5,0.115,0.09725,0.01775
"3454",2,28,18,"LB_AB","P.2",6,0.114,0.09725,0.01675
"3455",2,28,18,"LB_AB","P.2",7,0.107,0.09725,0.00975
"3456",2,28,18,"LB_AB","P.2",8,0.1,0.09725,0.00275
"3457",2,28,18,"LB_AB","P.3",1,0.116,0.094375,0.021625
"3458",2,28,18,"LB_AB","P.3",2,0.13,0.094375,0.035625
"3459",2,28,18,"LB_AB","P.3",3,0.114,0.094375,0.019625
"3460",2,28,18,"LB_AB","P.3",4,0.112,0.094375,0.017625
"3462",2,28,18,"LB_AB","P.3",6,0.108,0.094375,0.013625
"3463",2,28,18,"LB_AB","P.3",7,0.104,0.094375,0.009625
"3464",2,28,18,"LB_AB","P.3",8,0.099,0.094375,0.004625
"3465",2,28,18,"LB_AB","P.4",1,0.116,0.096125,0.019875
"3466",2,28,18,"LB_AB","P.4",2,0.131,0.096125,0.034875
"3467",2,28,18,"LB_AB","P.4",3,0.111,0.096125,0.014875
"3468",2,28,18,"LB_AB","P.4",4,0.107,0.096125,0.010875
"3469",2,28,18,"LB_AB","P.4",5,0.107,0.096125,0.010875
"3470",2,28,18,"LB_AB","P.4",6,0.103,0.096125,0.006875
"3471",2,28,18,"LB_AB","P.4",7,0.101,0.096125,0.004875
"3472",2,28,18,"LB_AB","P.4",8,0.096,0.096125,-0.000125
"3473",2,28,18,"LB_AB","P.5",1,0.112,0.093375,0.018625
"3474",2,28,18,"LB_AB","P.5",2,0.126,0.093375,0.032625
"3475",2,28,18,"LB_AB","P.5",3,0.113,0.093375,0.019625
"3476",2,28,18,"LB_AB","P.5",4,0.105,0.093375,0.011625
"3477",2,28,18,"LB_AB","P.5",5,0.102,0.093375,0.008625
"3478",2,28,18,"LB_AB","P.5",6,0.102,0.093375,0.008625
"3479",2,28,18,"LB_AB","P.5",7,0.099,0.093375,0.005625
"3480",2,28,18,"LB_AB","P.5",8,0.094,0.093375,0.000625
"3481",2,28,19,"LB_AB","P.1",1,0.146,0.108,0.038
"3482",2,28,19,"LB_AB","P.1",2,0.147,0.108,0.039
"3484",2,28,19,"LB_AB","P.1",4,0.124,0.108,0.016
"3485",2,28,19,"LB_AB","P.1",5,0.123,0.108,0.015
"3486",2,28,19,"LB_AB","P.1",6,0.133,0.108,0.025
"3487",2,28,19,"LB_AB","P.1",7,0.122,0.108,0.014
"3488",2,28,19,"LB_AB","P.1",8,0.117,0.108,0.009
"3489",2,28,19,"LB_AB","P.2",1,0.132,0.101625,0.030375
"3490",2,28,19,"LB_AB","P.2",2,0.142,0.101625,0.040375
"3491",2,28,19,"LB_AB","P.2",3,0.12,0.101625,0.018375
"3492",2,28,19,"LB_AB","P.2",4,0.118,0.101625,0.016375
"3493",2,28,19,"LB_AB","P.2",5,0.119,0.101625,0.017375
"3494",2,28,19,"LB_AB","P.2",6,0.122,0.101625,0.020375
"3495",2,28,19,"LB_AB","P.2",7,0.118,0.101625,0.016375
"3496",2,28,19,"LB_AB","P.2",8,0.107,0.101625,0.005375
"3497",2,28,19,"LB_AB","P.3",1,0.125,0.09975,0.02525
"3498",2,28,19,"LB_AB","P.3",2,0.139,0.09975,0.03925
"3499",2,28,19,"LB_AB","P.3",3,0.117,0.09975,0.01725
"3500",2,28,19,"LB_AB","P.3",4,0.117,0.09975,0.01725
"3502",2,28,19,"LB_AB","P.3",6,0.112,0.09975,0.01225
"3503",2,28,19,"LB_AB","P.3",7,0.107,0.09975,0.00725
"3504",2,28,19,"LB_AB","P.3",8,0.101,0.09975,0.00125
"3505",2,28,19,"LB_AB","P.4",1,0.124,0.099875,0.024125
"3506",2,28,19,"LB_AB","P.4",2,0.145,0.099875,0.045125
"3507",2,28,19,"LB_AB","P.4",3,0.124,0.099875,0.024125
"3508",2,28,19,"LB_AB","P.4",4,0.126,0.099875,0.026125
"3509",2,28,19,"LB_AB","P.4",5,0.134,0.099875,0.034125
"3510",2,28,19,"LB_AB","P.4",6,0.131,0.099875,0.031125
"3511",2,28,19,"LB_AB","P.4",7,0.117,0.099875,0.017125
"3512",2,28,19,"LB_AB","P.4",8,0.102,0.099875,0.002125
"3513",2,28,19,"LB_AB","P.5",1,0.112,0.093375,0.018625
"3514",2,28,19,"LB_AB","P.5",2,0.129,0.093375,0.035625
"3515",2,28,19,"LB_AB","P.5",3,0.112,0.093375,0.018625
"3516",2,28,19,"LB_AB","P.5",4,0.111,0.093375,0.017625
"3517",2,28,19,"LB_AB","P.5",5,0.11,0.093375,0.016625
"3518",2,28,19,"LB_AB","P.5",6,0.11,0.093375,0.016625
"3519",2,28,19,"LB_AB","P.5",7,0.106,0.093375,0.012625
"3520",2,28,19,"LB_AB","P.5",8,0.094,0.093375,0.000625
"3521",2,28,20,"LB_AB","P.1",1,0.128,0.099571429,0.028428571
"3522",2,28,20,"LB_AB","P.1",2,0.135,0.099571429,0.035428571
"3524",2,28,20,"LB_AB","P.1",4,0.112,0.099571429,0.012428571
"3525",2,28,20,"LB_AB","P.1",5,0.111,0.099571429,0.011428571
"3526",2,28,20,"LB_AB","P.1",6,0.113,0.099571429,0.013428571
"3527",2,28,20,"LB_AB","P.1",7,0.106,0.099571429,0.006428571
"3528",2,28,20,"LB_AB","P.1",8,0.1,0.099571429,0.000428571
"3529",2,28,20,"LB_AB","P.2",1,0.13,0.101875,0.028125
"3530",2,28,20,"LB_AB","P.2",2,0.146,0.101875,0.044125
"3531",2,28,20,"LB_AB","P.2",3,0.123,0.101875,0.021125
"3532",2,28,20,"LB_AB","P.2",4,0.116,0.101875,0.014125
"3533",2,28,20,"LB_AB","P.2",5,0.115,0.101875,0.013125
"3534",2,28,20,"LB_AB","P.2",6,0.12,0.101875,0.018125
"3535",2,28,20,"LB_AB","P.2",7,0.115,0.101875,0.013125
"3536",2,28,20,"LB_AB","P.2",8,0.103,0.101875,0.001125
"3537",2,28,20,"LB_AB","P.3",1,0.112,0.0955,0.0165
"3538",2,28,20,"LB_AB","P.3",2,0.121,0.0955,0.0255
"3539",2,28,20,"LB_AB","P.3",3,0.109,0.0955,0.0135
"3540",2,28,20,"LB_AB","P.3",4,0.106,0.0955,0.0105
"3542",2,28,20,"LB_AB","P.3",6,0.105,0.0955,0.0095
"3543",2,28,20,"LB_AB","P.3",7,0.1,0.0955,0.0045
"3544",2,28,20,"LB_AB","P.3",8,0.099,0.0955,0.0035
"3545",2,28,20,"LB_AB","P.4",1,0.112,0.1,0.012
"3546",2,28,20,"LB_AB","P.4",2,0.14,0.1,0.04
"3547",2,28,20,"LB_AB","P.4",3,0.118,0.1,0.018
"3548",2,28,20,"LB_AB","P.4",4,0.109,0.1,0.009
"3549",2,28,20,"LB_AB","P.4",5,0.113,0.1,0.013
"3550",2,28,20,"LB_AB","P.4",6,0.117,0.1,0.017
"3551",2,28,20,"LB_AB","P.4",7,0.107,0.1,0.007
"3552",2,28,20,"LB_AB","P.4",8,0.097,0.1,-0.003
"3553",2,28,20,"LB_AB","P.5",1,0.107,0.093375,0.013625
"3554",2,28,20,"LB_AB","P.5",2,0.126,0.093375,0.032625
"3555",2,28,20,"LB_AB","P.5",3,0.105,0.093375,0.011625
"3556",2,28,20,"LB_AB","P.5",4,0.105,0.093375,0.011625
"3557",2,28,20,"LB_AB","P.5",5,0.105,0.093375,0.011625
"3558",2,28,20,"LB_AB","P.5",6,0.101,0.093375,0.007625
"3559",2,28,20,"LB_AB","P.5",7,0.097,0.093375,0.003625
"3560",2,28,20,"LB_AB","P.5",8,0.094,0.093375,0.000625
"3561",2,28,21,"LB_AB","P.1",1,0.116,0.094833333,0.021166667
"3562",2,28,21,"LB_AB","P.1",2,0.126,0.094833333,0.031166667
"3564",2,28,21,"LB_AB","P.1",4,0.106,0.094833333,0.011166667
"3565",2,28,21,"LB_AB","P.1",5,0.106,0.094833333,0.011166667
"3566",2,28,21,"LB_AB","P.1",6,0.107,0.094833333,0.012166667
"3567",2,28,21,"LB_AB","P.1",7,0.1,0.094833333,0.005166667
"3568",2,28,21,"LB_AB","P.1",8,0.098,0.094833333,0.003166667
"3569",2,28,21,"LB_AB","P.2",1,0.125,0.0975,0.0275
"3570",2,28,21,"LB_AB","P.2",2,0.137,0.0975,0.0395
"3571",2,28,21,"LB_AB","P.2",3,0.114,0.0975,0.0165
"3572",2,28,21,"LB_AB","P.2",4,0.108,0.0975,0.0105
"3573",2,28,21,"LB_AB","P.2",5,0.11,0.0975,0.0125
"3574",2,28,21,"LB_AB","P.2",6,0.109,0.0975,0.0115
"3575",2,28,21,"LB_AB","P.2",7,0.105,0.0975,0.0075
"3576",2,28,21,"LB_AB","P.2",8,0.099,0.0975,0.0015
"3577",2,28,21,"LB_AB","P.3",1,0.111,0.095375,0.015625
"3578",2,28,21,"LB_AB","P.3",2,0.131,0.095375,0.035625
"3579",2,28,21,"LB_AB","P.3",3,0.113,0.095375,0.017625
"3580",2,28,21,"LB_AB","P.3",4,0.111,0.095375,0.015625
"3582",2,28,21,"LB_AB","P.3",6,0.112,0.095375,0.016625
"3583",2,28,21,"LB_AB","P.3",7,0.103,0.095375,0.007625
